cash,AMD,GOOG,KO,TSM,WMT,date
0.0077306465,0.98579866,0.0015402097,3.459142e-05,0.00038070462,0.004515165,2023-11-15
0.012853159,0.97971326,0.0017681917,2.9467974e-05,0.0003447263,0.005291167,2023-11-16
0.014552291,0.9382622,0.018938672,0.0012067903,0.014434887,0.012605144,2023-11-17
0.010819109,0.97630674,0.003552289,0.00012959303,0.0013258129,0.007866472,2023-11-20
0.010746932,0.9757204,0.0038772572,0.00023207547,0.0015843973,0.007838924,2023-11-21
0.0115152635,0.98049754,0.0015997357,4.5360877e-05,0.0004008307,0.0059412634,2023-11-22
0.011614196,0.97990113,0.0015718382,4.5959536e-05,0.00038424655,0.0064826,2023-11-24
0.024953114,0.9644229,0.0015666684,3.92376e-05,0.00028681257,0.008731307,2023-11-27
0.011822642,0.9816025,0.0014668341,5.509438e-05,0.00038096463,0.0046719713,2023-11-28
0.017567897,0.97446626,0.0014246812,3.799217e-05,0.0002957365,0.0062074196,2023-11-29
0.010209397,0.98295105,0.0018996361,4.2902077e-05,0.0004523674,0.0044446667,2023-11-30
0.0139136445,0.97571486,0.0039370134,0.00016305118,0.001378182,0.0048932293,2023-12-01
0.013772602,0.97810197,0.001635693,4.8263428e-05,0.00045878772,0.005982677,2023-12-04
0.0141328275,0.97971946,0.0012648153,2.9938552e-05,0.00029615103,0.004556822,2023-12-05
0.022766776,0.96714246,0.0017600383,8.90698e-05,0.00042112995,0.007820538,2023-12-06
0.019189468,0.97364813,0.0014088347,2.8101724e-05,0.0002319261,0.005493558,2023-12-07
0.010501422,0.9785523,0.0030687123,0.00022969073,0.0012638163,0.006384077,2023-12-08
0.0071461992,0.98655015,0.001853464,5.1213425e-05,0.00055155705,0.0038474295,2023-12-11
0.008346501,0.982614,0.0026694082,9.116357e-05,0.0010951536,0.005183781,2023-12-12
0.0070102075,0.98619395,0.0019919525,5.2596137e-05,0.0006650277,0.004086259,2023-12-13
0.0080370065,0.98300105,0.0027121198,8.388606e-05,0.0010557276,0.0051102005,2023-12-14
